filename,ear,pitch,yaw,label
Drowsy/A0001.png,0.2215930633429652,5.522613262428232,61.249313767056144,1
Drowsy/A0002.png,0.2297287280212949,6.794119271984478,62.16780981471236,1
Drowsy/A0003.png,0.24644917371234898,6.69575752258987,62.83257578311418,1
Drowsy/A0004.png,0.2836964553027282,7.169912421304822,63.63208739159378,1
Drowsy/A0005.png,0.32202855683397813,6.445198978235293,62.72049230015862,1
Drowsy/A0006.png,0.299372600389477,8.383340301824866,-63.80882890234949,1
Drowsy/A0007.png,0.284749594826022,8.833286684139358,-64.05188888525599,1
Drowsy/A0008.png,0.26255756002423736,6.7175220807037075,63.408575797532066,1
Drowsy/A0009.png,0.2664519200002171,6.365435125318059,63.683862992258064,1
Drowsy/A0010.png,0.26994472404397896,6.862480307591794,62.936491761795715,1
Drowsy/A0011.png,0.30277689380967276,7.6511881904313634,63.77355306245054,1
Drowsy/A0012.png,0.2634542870345973,6.581028854618921,63.56822465833574,1
Drowsy/A0013.png,0.280066163647143,7.779046406367722,63.29193877431076,1
Drowsy/A0014.png,0.27845001811719183,7.463631602309633,-63.19472186441773,1
Drowsy/A0015.png,0.2603148334795818,6.726719634814492,63.27787893456217,1
Drowsy/A0016.png,0.23509660256333498,6.99136118309011,62.77178271015676,1
Drowsy/A0017.png,0.22254190340349456,6.057154473050763,63.06309810696347,1
Drowsy/A0018.png,0.24255144918839444,6.250189765822153,62.52154233703541,1
Drowsy/A0019.png,0.23571220783861577,7.271523916305411,-62.476237789272936,1
Drowsy/A0020.png,0.23512308066643972,6.817188709989391,-61.98649949925463,1
Drowsy/A0021.png,0.23420851430643855,9.29929256573804,-61.902970656616255,1
Drowsy/A0022.png,0.22312057492942203,6.086991642711842,62.66498996951499,1
Drowsy/A0023.png,0.2225648832882803,5.513511126332885,61.90859441593026,1
Drowsy/A0024.png,0.24215445660588597,6.906662750084683,62.63281491242308,1
Drowsy/A0025.png,0.2086122070239044,6.630939311383389,63.718516316060615,1
Drowsy/A0026.png,0.2220973962393511,5.483131258467663,62.72134943369731,1
Drowsy/A0027.png,0.21892145036570201,5.368307207173803,62.92320730418531,1
Drowsy/A0028.png,0.21530171443904345,6.599251537712811,63.08126414062393,1
Drowsy/A0029.png,0.22109955273465123,6.868602892885097,62.519999420290596,1
Drowsy/A0030.png,0.22383182555592698,7.8922929894300236,-63.44384407766911,1
Drowsy/A0031.png,0.2367879531957905,8.903626849218867,-63.951715245822086,1
Drowsy/A0032.png,0.16580824266008787,6.273359761416078,61.52007658615163,1
Drowsy/A0033.png,0.19620594611452952,6.660096040510671,63.093560407499915,1
Drowsy/A0034.png,0.1729673544778356,6.124971473638486,62.838965376510856,1
Drowsy/A0035.png,0.19110790357952062,5.764442838598225,63.41017350932171,1
Drowsy/A0036.png,0.18772239426852483,6.8539221510056425,63.655307328210945,1
Drowsy/A0037.png,0.19645229205413317,7.30779516990261,63.46429208365954,1
Drowsy/A0038.png,0.20691751214634363,6.501834507224156,62.786388235543804,1
Drowsy/A0039.png,0.2104520655741555,6.65495047679745,63.13620926869162,1
Drowsy/A0040.png,0.2035903002123789,6.77603234988964,63.114959967057494,1
Drowsy/A0041.png,0.19871235103121754,9.18572920502158,-63.826206238760165,1
Drowsy/A0042.png,0.20932967597968594,5.796655842936638,63.43224350895936,1
Drowsy/A0043.png,0.2046362411623633,6.741206478132252,63.4396031768806,1
Drowsy/A0044.png,0.19680142464378286,5.525896712083628,62.7207128207734,1
Drowsy/A0045.png,0.19304230737879097,7.0681395392598265,62.23519958136224,1
Drowsy/A0046.png,0.19699029780531563,5.993686269559806,63.06407816294276,1
Drowsy/A0047.png,0.19392943527212114,5.405124198268568,62.57469400383473,1
Drowsy/A0048.png,0.2042133968793608,4.513300250724656,62.21701612553149,1
Drowsy/A0049.png,0.20707656916589295,5.7312607268764,63.06566587656151,1
Drowsy/A0050.png,0.20474742244159877,6.648474827244111,63.118494635060046,1
Drowsy/A0051.png,0.21566145722600816,6.977823041249381,63.1757140044134,1
Drowsy/A0052.png,0.2088143451628786,7.0471460339093905,62.738771834936585,1
Drowsy/A0053.png,0.21151083033191692,5.508266253927479,62.31868109554436,1
Drowsy/A0054.png,0.2074635382536988,5.844485507069385,63.376167657414584,1
Drowsy/A0055.png,0.21748885450534108,8.934214520077797,-63.53464165712521,1
Drowsy/A0056.png,0.20890572363550713,6.4391983090591465,62.94219634397299,1
Drowsy/A0057.png,0.2036430747557644,7.792305656904635,-62.190699290202986,1
Drowsy/A0058.png,0.12042647762889563,6.0880414403732654,61.43767908608422,1
Drowsy/A0059.png,0.1138058679854124,6.170719288799438,61.53698989949148,1
Drowsy/A0060.png,0.20242164613912295,8.33654247848493,-62.44810498234283,1
Drowsy/A0061.png,0.20919956349399355,7.654987615383516,-62.36866405211228,1
Drowsy/A0062.png,0.21926862406134345,6.223292778490294,63.559569410014404,1
Drowsy/A0063.png,0.21031360274999333,6.046508009719431,62.54994151074203,1
Drowsy/A0064.png,0.20652862972087832,6.617553508492949,-62.5269360978703,1
Drowsy/A0065.png,0.17260765099323847,6.561554182672293,62.71489913034857,1
Drowsy/A0066.png,0.1757279494502549,7.544141565130188,-63.352661069257806,1
Drowsy/A0067.png,0.21241260007248747,7.278110540895493,-63.178879365414495,1
Drowsy/A0068.png,0.20722084496943366,7.517866923636776,62.99522199798167,1
Drowsy/A0069.png,0.19920076152200636,8.21632527073769,-63.72284586164948,1
Drowsy/A0070.png,0.21346060076137408,8.521535232489228,-64.21534119314187,1
Drowsy/A0071.png,0.18867019297198037,8.447874302010092,-63.4063723169214,1
Drowsy/A0072.png,0.20527545758187965,5.486646904009433,63.13527420864722,1
Drowsy/A0073.png,0.21428395047000798,5.49558601401098,62.98137283322345,1
Drowsy/A0074.png,0.2091522822389238,5.280799337805123,62.928188793009035,1
Drowsy/A0075.png,0.19420904883796308,8.491083986784783,-63.6876131327262,1
Drowsy/A0076.png,0.18945978169210173,5.28543148606457,62.86945676607791,1
Drowsy/A0077.png,0.19771320672494425,7.141552938995267,-63.68113227003664,1
Drowsy/A0078.png,0.17783518565298206,6.73721399931546,-63.25879663904743,1
Drowsy/A0079.png,0.2087439566487163,9.212781710645718,-63.64449059069598,1
Drowsy/A0080.png,0.18058119427750366,8.308520811885247,-63.861570064086735,1
Drowsy/A0081.png,0.14913398234764275,8.257216627988992,-60.822603372963336,1
Drowsy/A0082.png,0.17263413712662062,5.9252072080270715,60.99143746809647,1
Drowsy/A0083.png,0.20666178150591263,7.787329881035816,61.64726279172186,1
Drowsy/A0084.png,0.15366955906451618,6.015423327584794,61.50167964850974,1
Drowsy/A0085.png,0.17254140093185988,5.165671195753508,61.70222205644636,1
Drowsy/A0086.png,0.13841949957860678,6.3301320336120845,62.35101895180013,1
Drowsy/A0087.png,0.14922107416169217,5.756363564397318,62.45658990046558,1
Drowsy/A0088.png,0.17300815148192972,7.412438114497211,-63.521120145494606,1
Drowsy/A0089.png,0.20802856425017055,8.473793889973061,-62.75292538751394,1
Drowsy/A0090.png,0.21286538844733546,6.057486959761794,62.88914006645857,1
Drowsy/A0091.png,0.19056537555381614,7.337301033659021,-63.417377557184466,1
Drowsy/A0092.png,0.19015144745538418,6.791391509005807,63.195302512431795,1
Drowsy/A0093.png,0.2024291695099566,5.891814940326773,62.410134310690864,1
Drowsy/A0094.png,0.2091355565656307,6.388261492218983,63.07210829548484,1
Drowsy/A0095.png,0.14930293299302574,5.656375840007992,62.88307743098304,1
Drowsy/A0096.png,0.19980153303089027,6.419823424883274,63.05183675320181,1
Drowsy/A0097.png,0.18642807318998417,6.139748756278445,62.98407194286222,1
Drowsy/A0098.png,0.1827268255601173,5.752671871429209,62.36024096272902,1
Drowsy/A0099.png,0.20837691569065875,6.740909722571282,62.14354625589262,1
Drowsy/A0100.png,0.11549448647585481,7.1674905559164,-60.84152724840679,1
Drowsy/A0101.png,0.20990624024274207,6.34564122895587,63.47357281304071,1
Drowsy/A0102.png,0.2045955487200588,8.447026948820902,-63.00066963938895,1
Drowsy/A0103.png,0.1801673293361627,8.331592504228079,-63.09384193087444,1
Drowsy/A0104.png,0.20320203512110763,5.582727670686209,-62.77959354981186,1
Drowsy/A0105.png,0.21564626969862732,8.16111027806632,-62.27613323332824,1
Drowsy/A0106.png,0.19843977344949232,7.884558867489975,-62.61123470836599,1
Drowsy/A0107.png,0.20597923723169598,5.29225614547817,62.021084274054395,1
Drowsy/A0108.png,0.2091292324241305,6.806435435598228,61.76914392544484,1
Drowsy/A0109.png,0.21034895741877563,5.554081664717079,62.50399127124076,1
Drowsy/A0110.png,0.17243852489281544,5.767299601437732,61.5449671076411,1
Drowsy/A0111.png,0.1975294583179267,5.205397349853827,62.31023436451962,1
Drowsy/A0112.png,0.19206898708096998,6.840556843654502,61.961821838977016,1
Drowsy/A0113.png,0.1886568219126613,4.60744375992857,62.097893225479346,1
Drowsy/A0114.png,0.19099129452633617,5.692745003781418,61.56751957408073,1
Drowsy/A0115.png,0.20506771683382835,5.443763263008657,61.97810184997848,1
Drowsy/A0116.png,0.19169899353815895,6.416840447050305,62.05302117397117,1
Drowsy/A0117.png,0.19976677580243324,6.929578548387713,-63.22601840813002,1
Drowsy/A0118.png,0.19736424467486202,5.973587360261872,62.02576760738843,1
Drowsy/A0119.png,0.1874624026087442,6.516574630344049,62.1047037421218,1
Drowsy/A0120.png,0.187804113561245,6.241600686207762,61.72737598119439,1
Drowsy/A0121.png,0.18492756811830025,6.301879362463037,61.82383180971447,1
Drowsy/A0122.png,0.1880731412129476,6.369973668663321,62.33468888030757,1
Drowsy/A0123.png,0.16710545581376574,6.26509396246509,-62.4624355732217,1
Drowsy/A0124.png,0.17620530238736432,6.911085755774936,-63.520498399436924,1
Drowsy/A0125.png,0.03232856794135431,6.179220551986076,58.0207264348915,1
Drowsy/A0126.png,0.16830510621577044,-4.286380367019706,1.4474803794479354,1
Drowsy/A0127.png,0.20872745664812425,-3.9144057065416265,-0.5459475756808777,1
Drowsy/A0128.png,0.21972411948666942,6.061319154175121,-61.55759232663384,1
Drowsy/A0129.png,0.2215702496696859,6.4211200399173105,61.52565357459121,1
Drowsy/A0130.png,0.22061634180086342,6.163299513655283,-61.330422759868966,1
Drowsy/A0131.png,0.20863507530128994,5.727093835182928,59.944126040054954,1
Drowsy/A0132.png,0.16597038405825054,6.5346323300819265,60.08843013670463,1
Drowsy/A0133.png,0.21348833899341754,4.718830140257106,61.0296044744922,1
Drowsy/A0134.png,0.18985549806952556,5.449152410570649,-61.19534106343746,1
Drowsy/A0135.png,0.2156935969082311,5.332468561404964,-62.017865380323656,1
Drowsy/A0136.png,0.23281263914639647,6.086114544399132,-62.193648109791965,1
Drowsy/A0137.png,0.21718967134217304,5.394754358440759,-62.699396725406814,1
Drowsy/A0138.png,0.22032629826889738,6.567070790709743,-63.426893844915725,1
Drowsy/A0139.png,0.21792187765594884,6.55663808680122,-63.39397499660833,1
Drowsy/A0140.png,0.22251265971086445,5.988214351750203,-62.215099664853554,1
Drowsy/A0141.png,0.2218165723130157,6.652464448908994,-63.15051596385767,1
Drowsy/A0142.png,0.22304438280823768,5.020542454283424,61.11607431259388,1
Drowsy/A0143.png,0.14312656221632725,6.477709387386098,-61.4855567232032,1
Drowsy/A0144.png,0.11387974277238265,7.589024289052571,59.689439723724796,1
Drowsy/A0145.png,0.2140042911387186,7.040057621846679,62.18290090487818,1
Drowsy/A0146.png,0.22056890512134725,6.586264549054237,62.29546188550913,1
Drowsy/A0147.png,0.20674646660797658,8.088822478751565,-62.705530874042765,1
Drowsy/A0148.png,0.1937050052935248,8.447030341691931,-63.58665722491338,1
Drowsy/A0149.png,0.2415560803809665,6.691451047495207,-62.41566139148404,1
Drowsy/A0150.png,0.2495522677643463,5.3417208946202335,-62.36118621185575,1
Drowsy/A0151.png,0.2511985811976391,7.600984904428436,-62.8316527285631,1
Drowsy/A0152.png,0.24640617468122233,7.159309036404504,-62.33054290477258,1
Drowsy/A0153.png,0.24240130761630016,5.750219449279298,-61.47136511733077,1
Drowsy/A0154.png,0.22577947593640885,4.926532908329311,-63.014075140878234,1
Drowsy/A0155.png,0.22043388092580704,6.6198130249640155,-63.36105130535662,1
Drowsy/A0156.png,0.2180667207091787,6.1060843875586475,-62.90569746394325,1
Drowsy/A0157.png,0.2314676585031249,5.123050683926475,-61.6556526890051,1
Drowsy/A0158.png,0.2312415186911771,5.130202665985858,61.23336541069905,1
Drowsy/A0159.png,0.22943968828087724,6.063962742727922,-61.96651161056343,1
Drowsy/A0160.png,0.22473019352486817,6.0620948397801975,-62.63273013626893,1
Drowsy/A0161.png,0.2334786097163762,5.601967337252058,-62.728972699215376,1
Drowsy/A0162.png,0.25383080429439425,4.603629309133454,-62.765964023288056,1
Drowsy/A0163.png,0.23726195726346613,6.720485544913022,-62.33036104207816,1
